id,MolWt,HeavyAtomCount,TPSA,MolLogP,NumRotatableBonds,FractionCSP3,RingCount,NHOHCount,NOCount,LabuteASA
671507896,142.198,10,26.3,1.8822,7,0.875,0,0,2,62.24960168084558
671591388,350.2480000000001,24,243.38,-4.682399999999998,0,0.5,1,10,16,132.6761373312914
671751803,538.6310000000003,37,74.76,5.527200000000005,6,0.0,6,0,6,225.587970363166
672322123,741.0070000000003,53,96.84,10.0477,29,0.5,4,0,8,320.186634402032
672610446,604.6690000000002,47,77.86,8.8974,7,0.0,8,0,6,270.5988045810207
673060988,850.9270000000001,65,110.29,11.303579999999988,10,0.0892857142857142,10,0,9,374.6477600241632
673094713,258.324,20,24.06,4.773000000000002,4,0.0,3,2,2,118.22537292565048
673172746,542.4310000000002,39,52.6,7.516100000000006,7,0.1034482758620689,4,0,4,217.65143190901995
673214221,257.26399999999995,19,37.38,2.3520000000000003,2,0.3333333333333333,3,0,3,110.26303008304087
673225351,792.638,58,74.76,8.9729,5,0.0909090909090909,9,0,6,322.10895656839386
673445970,520.7980000000005,38,35.53,10.728599999999991,23,0.6285714285714286,2,0,3,233.27077851574052
673499218,618.5980000000004,46,128.75,3.6429000000000022,14,0.1714285714285714,6,0,11,263.3868454476464
673704172,188.223,13,44.760000000000005,0.8880999999999999,8,0.8888888888888888,0,0,4,79.16094573156681
673883343,156.345,10,0.0,3.5882000000000023,7,1.0,0,0,0,67.63644980718271
673984159,304.386,22,52.60000000000001,3.9765000000000033,8,0.5555555555555556,1,0,4,132.04153167404672
674610445,410.5200000000001,32,24.06,8.107000000000005,6,0.0,5,2,2,188.3395613377785
674648279,467.566,34,103.39,7.748500000000008,17,0.5,2,0,8,201.08605305315996
674773828,436.4780000000001,34,119.21999999999996,5.911120000000004,7,0.0,3,2,6,197.58627518553396
674973559,296.323,21,68.31,0.9693999999999998,2,0.8571428571428571,3,0,7,123.43938079681736
675621867,280.323,21,43.370000000000005,3.5626000000000024,7,0.2222222222222222,2,0,3,123.79542796422425
676068988,310.482,22,58.2,4.112100000000003,17,0.8888888888888888,0,2,4,136.15606405328023
676116191,354.31400000000025,26,95.97,2.6785000000000005,8,0.1578947368421052,2,0,7,148.7105047377221
676718973,282.346,22,24.06,5.4124000000000025,3,0.0,4,2,2,128.53160778305684
676741869,552.6340000000004,38,144.37999999999997,2.625,10,0.2307692307692307,5,2,10,219.63340507866863
677190542,919.91,70,188.37,10.963099999999992,10,0.0,11,4,15,397.240303427139
677732142,448.43400000000014,34,84.94,5.327600000000005,6,0.0,5,1,7,194.71303354030607
677771115,467.5180000000003,34,108.0,3.293000000000002,14,0.3846153846153846,2,1,8,198.8149617221064
677895437,402.6280000000002,28,0.0,7.282800000000006,8,0.3076923076923077,4,0,0,176.7819740738205
678137113,818.7260000000006,60,93.22,10.242099999999994,9,0.1304347826086956,8,0,8,337.7406916038777
678912517,396.48300000000006,29,61.83,5.392120000000006,12,0.4166666666666667,2,0,5,172.53148258692846
678917308,100.11699999999998,7,26.3,0.9877,2,0.8,0,0,2,43.15477533765576
679096847,683.1680000000001,48,0.0,15.084799999999962,28,0.6086956521739131,4,0,0,304.0808163617526
679122345,420.3990000000001,22,44.760000000000005,6.175000000000001,5,0.0,2,0,4,150.57576334565422
679270138,456.63300000000027,35,24.06,8.377500000000003,2,0.2727272727272727,6,2,2,208.5552838542255
679274532,614.9620000000003,46,24.06,12.320679999999983,21,0.4545454545454545,4,2,2,280.5813094196467
679404420,1067.2130000000002,83,83.99000000000001,17.517399999999977,12,0.0,14,0,7,479.5768750202224
679533117,453.58900000000017,35,50.08,7.381600000000006,8,0.0625,5,4,3,206.40933626358435
679561961,84.16199999999999,6,0.0,2.482,3,1.0,0,0,0,40.563961599812586
679722974,537.5550000000002,40,48.42,6.321800000000007,8,0.0,6,0,4,233.4532124898707
679930104,494.4590000000002,37,142.02999999999997,4.272300000000002,8,0.0,4,4,9,210.1909682192546
680389374,626.5170000000003,46,127.36,5.128300000000007,8,0.0,7,0,10,261.4901369246648
680463465,532.5730000000002,39,78.9,6.199400000000005,7,0.03125,6,0,6,225.511389189368
680864768,584.8920000000003,44,24.06,11.806139999999983,13,0.4285714285714285,5,2,2,266.8455940373242
680937306,726.8790000000002,57,35.010000000000005,12.926499999999976,8,0.0,10,0,3,331.7472328168153
680984529,496.6000000000004,36,88.13000000000001,6.569400000000007,17,0.4827586206896552,2,0,7,213.63126048846215
681027587,278.39899999999994,21,24.06,4.734720000000004,3,0.3684210526315789,3,2,2,126.71704236683344
681043697,145.162,10,87.38,-2.6500999999999992,6,0.8,0,5,5,59.174447428693895
681148438,938.7930000000003,69,151.42,10.420799999999993,11,0.0588235294117647,9,2,12,385.8556122628487
681382026,436.5110000000001,33,70.4,5.068380000000005,9,0.25,4,0,5,193.77818430332837
681607778,467.5700000000001,34,104.62,5.661520000000005,15,0.44,2,2,9,200.76990387641592
682136136,152.23699999999997,11,9.23,2.631400000000001,3,1.0,3,0,1,68.80630150253658
682392464,272.341,19,61.83,2.0754,8,0.8571428571428571,0,0,5,115.1471784035936
682727526,245.23399999999992,18,63.68,1.4121,3,0.3076923076923077,2,0,5,104.33811196658556
682848245,474.4280000000002,36,93.22,4.306700000000004,5,0.0,6,0,8,204.2336666012173
683188751,523.6260000000005,38,108.0,4.853400000000005,18,0.4666666666666667,2,1,8,224.2747301796928
683707675,492.6470000000002,36,52.6,5.586900000000004,8,0.1612903225806451,4,0,4,212.7690909656328
684755734,324.27200000000005,23,44.760000000000005,4.575000000000003,6,0.0,3,0,4,134.1165264173099
684934727,352.481,27,24.06,7.002900000000006,8,0.12,3,2,2,161.40076166205822
685115474,528.6920000000003,40,35.53,8.620840000000003,7,0.3243243243243243,6,0,3,237.4045719995332
685261613,474.7770000000002,35,24.06,10.190699999999994,16,0.6363636363636364,3,2,2,215.826231968386
685427135,176.21499999999995,13,26.3,1.9347,6,0.3636363636363636,1,0,2,78.21186954371979
685579898,600.714,46,52.6,9.52628,9,0.0952380952380952,6,0,4,269.1373500179872
686272948,527.4960000000003,40,134.5,3.391000000000002,6,0.0,6,2,10,226.8214424797793
686526509,396.7480000000003,28,0.0,7.592900000000009,23,1.0,0,0,2,179.59244271474688
686833175,374.6090000000002,27,37.3,7.816400000000007,20,0.8,0,1,2,168.763239985263
687447085,828.9280000000003,64,109.96,11.863599999999987,13,0.0,10,2,8,369.08288666588913
687545221,130.18999999999997,10,0.0,2.9345000000000008,3,0.2,1,0,0,62.20156854489913
687772920,621.7380000000004,46,113.85,8.773000000000005,18,0.2777777777777778,4,2,10,269.6326954036542
687864744,756.939,57,71.06,11.783299999999986,11,0.2549019607843137,7,0,6,335.643088353041
688101886,484.4670000000002,37,91.83,3.742700000000003,5,0.0333333333333333,6,0,7,211.1079539576358
688122210,500.5720000000003,36,89.90000000000002,5.500200000000005,10,0.1379310344827586,4,1,6,209.91632952540127
688609690,806.9589999999995,61,93.22,11.488299999999985,9,0.2452830188679245,9,0,8,356.0862713469718
688616302,332.44800000000004,24,82.26,3.057500000000001,12,0.5555555555555556,1,4,6,144.12322994018066
688656899,700.9090000000001,47,145.61999999999998,5.198500000000005,24,0.4375,3,2,12,289.04870557776155
688760840,427.4160000000001,32,110.34,4.748480000000004,10,0.125,3,0,8,183.91897015525976
689174669,500.7170000000002,37,0.0,9.748699999999996,15,0.4857142857142857,4,0,0,223.07484712869064
689311182,512.5990000000003,37,111.52,3.816600000000003,13,0.5172413793103449,3,2,8,217.7330632619703
689497002,407.42200000000014,30,102.69,3.9531800000000032,11,0.3043478260869565,2,0,7,174.72064225404438
689573357,398.8000000000001,24,27.69,4.945000000000005,9,0.6470588235294118,1,0,3,153.0503222213382
689602556,677.12,48,0.0,14.725999999999964,24,0.5217391304347826,5,0,0,300.94825788143703
689672575,724.8130000000002,55,93.22,9.53328,8,0.1489361702127659,8,0,8,318.9024498141215
690246774,506.5510000000003,37,111.52,3.9376000000000033,13,0.3103448275862069,3,2,8,215.6063359351839
690444653,308.34400000000005,24,57.36,3.1224,2,0.0,5,2,4,137.76653739901704
690772081,216.23299999999992,15,61.83,1.0817,10,0.8,0,0,5,89.36809846869635
691002570,574.6830000000002,45,35.010000000000005,9.592499999999996,6,0.0,8,0,3,261.63304440468727
691154706,378.5530000000003,27,52.60000000000001,5.859500000000007,12,0.9130434782608696,2,0,4,165.3064498965978
691219107,204.404,12,0.0,4.920500000000004,11,1.0,0,0,0,86.70186883251564
691290005,149.14899999999997,11,43.14,1.4290999999999998,3,0.25,1,0,3,64.81426307078998
691340990,232.24600000000004,18,57.36,1.4553999999999998,1,0.0,4,2,4,102.70944319295305
691396928,388.3310000000002,29,95.97,3.4356000000000018,6,0.0,3,0,7,164.6727726005963
691744465,322.45200000000006,24,23.550000000000004,4.782300000000005,10,0.3809523809523809,2,0,3,145.24419430898564
691831381,264.324,20,26.3,4.457900000000003,5,0.1666666666666666,2,0,2,119.26361430930706
691986630,474.4280000000002,36,93.22,4.306700000000003,5,0.0,6,0,8,204.2336666012172
692037059,146.23299999999998,11,0.0,3.1698600000000017,2,0.4545454545454545,1,0,0,69.25611369148
692373242,274.659,19,52.6,3.091800000000002,4,0.0,2,0,4,113.7524709630263
692434994,153.18099999999998,11,37.38,0.8293,2,0.75,1,0,3,66.37089254536747
692810892,519.6010000000003,39,95.57999999999998,5.366000000000005,7,0.3125,6,2,7,226.932962623589
693011985,212.256,16,76.1,2.2704,3,0.0,2,6,4,93.84806011361184
695348815,372.5960000000003,28,0.0,7.797200000000008,13,0.4285714285714285,2,0,0,172.94836509153828
695374943,342.34700000000004,25,71.06,3.2805000000000017,8,0.2631578947368421,2,0,6,145.8203172444523
695536292,888.4739999999997,64,123.66,13.882699999999971,30,0.3584905660377358,5,0,10,381.7319713005695
695925726,82.14599999999999,6,0.0,2.1873000000000005,2,0.6666666666666666,0,0,0,39.874358567628335
695940452,134.269,7,0.0,2.970000000000001,6,1.0,0,0,0,54.8771582605326
696483165,708.8980000000006,54,52.6,12.476599999999982,18,0.16,6,0,4,318.67768086879147
696705390,611.4690000000003,40,86.74000000000001,6.553900000000006,9,0.0,5,0,6,239.11343334176456
696713776,828.6820000000002,60,155.08999999999995,8.560500000000005,12,0.1707317073170731,7,0,13,334.79458151989564
698037323,184.279,13,26.3,2.835000000000001,4,0.9090909090909092,0,0,2,81.66373950134626
698053626,400.1589999999999,25,26.3,4.666700000000001,9,0.9090909090909092,0,0,2,131.65016433646107
698200988,644.6030000000001,49,161.63999999999996,5.339200000000004,6,0.0,8,3,12,276.53676756465575
698615321,422.56500000000017,31,36.92,6.172600000000007,13,0.4074074074074074,2,0,4,187.0376038951692
699007218,549.8870000000005,41,4.93,10.90709999999999,15,0.6,3,0,1,252.4306940774006
699175207,438.3510000000002,33,129.13,1.8501000000000003,4,0.0,5,1,9,185.00661560381155
699184717,588.7030000000004,45,52.6,9.054540000000005,9,0.1219512195121951,6,0,4,263.1268624580549
699462327,484.27600000000007,32,72.83,4.523100000000002,5,0.0,3,1,5,172.40628974677844
699667055,961.1710000000002,73,95.12000000000002,15.563499999999966,17,0.1384615384615384,9,2,8,427.460158034392
699908244,804.8560000000002,60,168.48999999999998,8.824100000000005,19,0.2127659574468085,7,2,13,345.6192989617846
699928185,538.5780000000003,31,44.760000000000005,8.500899999999998,7,0.1428571428571428,3,0,4,204.7276838949081
700020481,632.7150000000001,49,52.6,9.3217,9,0.0222222222222222,8,0,4,284.09378672733203
700619853,378.35,27,60.25,5.781800000000003,8,0.3157894736842105,2,0,5,154.3750887386625
700771684,608.6570000000003,47,79.25,8.633100000000002,8,0.0,8,0,7,270.2994308255941
700931497,199.025,12,12.47,1.939,3,1.0,0,0,2,61.13598899898378
700994258,386.3630000000001,29,87.63,3.681300000000002,7,0.0454545454545454,4,0,7,165.8616712786225
701170718,219.28399999999996,16,29.54,1.963,6,0.4615384615384615,1,0,3,97.02089892002722
701980913,324.49500000000006,21,0.0,5.720000000000003,5,0.0,3,0,0,138.94687824575726
702351726,525.6310000000002,37,126.46,6.044420000000005,14,0.3846153846153846,3,1,10,217.31760526104657
702495781,286.378,22,24.06,4.793300000000003,5,0.1,3,2,2,130.95525715444367
702860275,732.6830000000003,51,74.76,8.634000000000002,7,0.081081081081081,7,0,6,293.60790064634057
703506417,530.4920000000003,40,110.29,3.609700000000002,8,0.064516129032258,6,0,9,227.6999865310461
703616126,502.5370000000002,39,128.45,6.112020000000005,8,0.0,4,2,7,225.60729343378028
704321363,408.46400000000006,32,51.56,4.923200000000004,3,0.0,6,0,4,184.84460672494544
704562669,286.372,20,76.66000000000001,2.991500000000001,13,0.8571428571428571,0,2,6,120.814046063992
704596053,72.107,5,9.23,1.071,3,1.0,0,0,1,32.62831112321538
704720758,488.6340000000001,38,24.06,8.689700000000002,7,0.0555555555555555,6,2,2,224.1441768062604
704923125,378.3840000000001,28,89.80000000000001,3.849000000000002,7,0.1428571428571428,3,2,7,161.81449039400223
705117177,302.367,21,71.06,2.2686,16,0.8666666666666667,0,0,6,126.30635427018628
705738216,1175.309,91,102.45,19.435,15,0.0,15,0,9,524.8610596853002
705844179,516.5090000000004,39,93.22,5.231960000000005,5,0.0967741935483871,6,0,8,223.3284929444071
705855235,386.45100000000014,29,67.42999999999999,4.506400000000004,5,0.1666666666666666,3,2,5,169.95224653750432
707258420,158.19699999999995,11,35.53,1.2616,7,0.875,0,0,3,67.68245838766332
707285446,382.3710000000001,29,61.830000000000005,5.383900000000003,6,0.0,4,0,5,166.3015087034507
707686102,466.5400000000002,36,42.52,8.010800000000005,6,0.0625,8,2,4,209.28487371852697
707792324,464.5610000000002,35,44.760000000000005,7.085700000000006,11,0.1935483870967742,4,0,4,206.6594383270297
707895073,703.6720000000005,53,72.91,9.490999999999998,8,0.0227272727272727,8,0,6,300.8205726237365
708266844,400.4550000000001,29,52.60000000000001,4.996400000000005,6,0.0,4,0,4,169.1358631011785
708515334,632.7150000000001,49,52.6,9.3217,9,0.0222222222222222,8,0,4,284.0937867273321
708745541,246.3499999999999,18,26.3,3.535300000000002,4,0.8125,4,0,2,109.78135358055738
708888125,154.16499999999996,11,43.370000000000005,1.1617,1,0.75,1,0,3,65.72460410467097
709065178,232.28599999999997,18,24.06,2.696400000000001,2,0.125,4,2,2,104.86341817453696
709226489,740.8019999999998,40,0.0,12.885399999999974,22,0.5882352941176471,4,0,0,275.82264664422115
709267633,403.4050000000001,31,99.46,2.5941,5,0.0,5,0,8,177.24776817669493
709856096,862.821,64,166.91,9.934379999999996,10,0.125,8,2,13,362.729970806178
709886400,354.369,27,86.88,4.047900000000002,5,0.0,4,3,6,154.59874577482253
710418627,537.6530000000006,39,108.0,5.245100000000005,20,0.4838709677419355,2,1,8,230.63967229408945
711711106,696.7590000000001,53,93.22,8.798180000000006,8,0.1111111111111111,8,0,8,306.17256558532824
712008066,230.223,17,61.19,1.6962,3,0.25,2,0,5,97.98160110977052
712061261,178.25299999999996,11,43.370000000000005,1.0184000000000002,7,1.0,0,0,3,68.3485358481918
712113333,652.7910000000002,49,91.83,8.236300000000007,9,0.3095238095238095,6,0,7,287.48725933039515
712239619,508.7480000000004,36,116.4,4.685100000000003,26,0.8571428571428571,0,4,8,219.22825376454992
712424232,401.558,30,45.150000000000006,5.276000000000005,14,0.4,3,0,5,180.16365247224203
712525184,544.6880000000003,40,71.06,8.601200000000004,18,0.4117647058823529,3,0,6,238.16189048008584
712532019,232.28600000000003,18,24.06,4.259200000000002,3,0.0,3,2,2,105.84994325132163
713020314,54.09199999999999,4,0.0,1.4071,2,0.5,0,0,0,27.14447433883512
713163686,259.245,18,30.82,4.379800000000003,6,0.1428571428571428,2,0,3,107.813502989638
713393124,169.248,12,24.750000000000004,-0.9611999999999992,3,0.8888888888888888,1,1,3,74.33414622992369
714476191,576.7210000000002,43,58.2,7.460700000000006,9,0.0526315789473684,6,2,4,255.2397744451186
714511257,500.56100000000015,39,60.790000000000006,6.715500000000006,5,0.0,7,0,5,225.0152461605163
714806677,846.7360000000003,62,110.29,10.674779999999991,8,0.1276595744680851,8,0,9,348.267155818318
714836323,510.46500000000026,39,120.51,3.6952000000000025,4,0.0,7,1,9,219.8534847769352
715482561,668.6430000000003,49,167.1,4.628700000000003,7,0.0,7,2,12,278.0516930127463
716027443,478.4850000000002,34,93.73,5.415300000000005,11,0.2307692307692307,3,2,7,199.08527589589767
716481605,280.33000000000004,22,24.06,5.489600000000003,2,0.0,5,2,2,126.8168675205988
716683288,324.357,23,52.6,3.329400000000001,5,0.0,3,0,4,134.07876889511454
717229286,243.199,16,64.96000000000001,2.2698,10,0.4,0,0,5,95.5626896284018
717633419,258.46899999999994,17,9.23,2.6942000000000004,3,0.2857142857142857,2,0,1,105.84904749948028
717936443,388.3310000000002,29,95.97,3.4356000000000018,6,0.0,3,0,7,164.6727726005963
718095822,338.4880000000001,24,52.60000000000001,5.522300000000006,18,0.8,0,0,4,147.2143713509713
718575580,170.215,13,24.06,2.2699,3,0.0909090909090909,2,2,2,77.15779115965421
719137941,776.8059999999999,58,166.88,9.759139999999997,17,0.1818181818181818,5,0,14,334.53169905150963
719507082,594.8340000000003,45,28.72,6.272080000000006,10,0.119047619047619,7,0,2,266.4054605280586
719751111,514.6720000000003,40,24.06,10.390839999999992,7,0.0526315789473684,6,2,2,236.1265397726358
720344171,330.343,25,67.42999999999999,3.2089000000000016,5,0.0,3,2,5,144.4924780799179
720567395,912.0649999999996,67,149.96,13.01589999999998,31,0.3636363636363636,5,0,12,393.4336566320317
720781054,628.5960000000002,48,110.29,6.889700000000006,7,0.0,8,0,9,272.7088610400522
720835147,722.6420000000006,52,124.67999999999998,7.710400000000005,13,0.2162162162162162,5,3,9,292.3413737235241
721329227,482.5390000000001,37,67.42999999999999,6.6535000000000055,9,0.0,5,2,5,214.60666649204583
721426023,876.0039999999998,64,110.34,14.444879999999968,26,0.3653846153846153,5,0,8,372.5343740094384
721715227,492.6050000000002,34,17.07,6.875200000000006,7,0.0,5,0,1,210.2275565326134
721925849,337.42600000000004,26,50.08,4.644000000000003,5,0.0434782608695652,4,4,3,152.611870268795
722303181,294.33500000000004,21,51.0,4.158100000000002,5,0.0,3,0,4,125.7778892856574
722323887,147.17699999999996,11,20.31,1.5607,3,0.2222222222222222,1,0,2,66.2376137463386
722337542,128.215,9,9.23,2.773900000000001,7,1.0,0,0,1,58.08807958080181
722624089,363.417,27,84.03999999999999,5.371380000000005,10,0.3333333333333333,2,0,6,159.00094644014578
722656060,82.14599999999999,6,0.0,2.0432,2,0.6666666666666666,0,0,0,39.874358567628335
722657419,394.5110000000001,29,44.760000000000005,5.813400000000006,9,0.48,3,0,4,173.40975997044123
722671179,304.394,22,82.26,2.2773000000000003,10,0.5,1,4,6,131.39334571138744
722858579,791.0100000000001,62,24.06,16.441999999999975,11,0.0,10,2,2,363.62503236809846
722954203,488.45500000000027,37,104.22,3.794900000000002,5,0.0344827586206896,6,1,8,210.48926872489827
722996762,589.6150000000001,45,144.66000000000005,6.533600000000004,7,0.0,7,5,10,256.10970500529027
723086841,384.4790000000001,29,40.620000000000005,4.760840000000004,6,0.2,3,0,4,171.73292638630025
723328836,733.909,55,105.76,9.623899999999995,10,0.425531914893617,12,3,8,322.0032992802939
723637794,480.5190000000002,33,95.97,4.257800000000003,8,0.0,4,0,7,191.292814464588
723638059,100.165,7,24.06,0.1203999999999999,4,1.0,0,2,2,44.87880087944141
723903020,514.6130000000003,38,74.76,3.135500000000002,5,0.0967741935483871,6,0,6,220.4823897307704
725291191,374.48700000000014,29,24.06,6.4189400000000045,4,0.1111111111111111,5,2,2,171.37146232137508
726324276,429.5420000000002,30,88.4,4.960600000000005,11,0.4090909090909091,2,0,7,178.24499569555675
726632865,144.222,10,48.12,-1.726599999999998,9,1.0,0,4,4,62.343467361054095
726852979,386.5330000000002,27,85.89000000000001,2.6015000000000006,22,0.9,0,2,7,164.11724397987854
726901134,324.4450000000001,23,18.46,5.238900000000004,4,0.35,3,0,2,142.66876231611238
727287922,388.307,27,18.46,5.399500000000003,5,0.3684210526315789,3,0,2,150.9382523720683
727715310,898.9050000000002,67,161.49999999999997,9.4673,12,0.0,10,0,12,382.350341722736
727880096,358.4440000000001,28,24.06,7.079400000000004,4,0.0,5,2,2,163.58870198912086
727931995,280.4769999999999,19,9.23,4.705420000000005,12,0.7647058823529411,1,0,1,122.92955910657126
727964996,901.03,70,69.67,15.163999999999966,13,0.0,11,0,5,404.7386574565033
728252718,364.44100000000014,27,52.6,4.643300000000004,6,0.391304347826087,3,0,4,159.72785261218485
728371459,758.7420000000003,58,127.36,8.634500000000003,10,0.0,9,0,10,330.66784913488533
728455428,318.17,19,37.38,2.9754000000000014,2,0.3333333333333333,3,0,3,119.965042285756
729133742,383.40000000000015,28,90.93,2.801000000000001,10,0.2857142857142857,2,1,7,162.8287290500796
729574569,236.1109999999999,15,26.3,2.718300000000001,3,0.8571428571428571,0,0,2,81.19718346131725
729669366,558.4300000000002,40,61.830000000000005,7.641400000000006,8,0.1034482758620689,4,0,5,222.7649771385268
730173328,411.4580000000001,30,103.39,6.188100000000007,13,0.4090909090909091,2,0,8,175.62628459557345
730265166,408.4130000000002,31,74.76,3.314360000000001,2,0.12,5,0,6,178.04430827932933
730340221,244.271,17,35.53,3.729000000000002,4,0.0,2,0,3,103.04585054706952
730399756,184.27899999999997,13,26.3,3.193900000000002,8,0.9090909090909092,0,0,2,81.66373950134629
730567526,253.421,18,3.24,1.1615999999999995,4,0.25,2,0,1,111.68576131753112
730591910,654.5660000000001,48,57.38000000000001,9.387499999999996,7,0.081081081081081,7,0,5,268.540317021359
731184698,242.27499999999995,17,59.080000000000005,0.917,4,0.8181818181818182,1,0,6,101.24267153117913
731417662,336.4720000000001,24,52.60000000000001,4.615300000000004,13,0.9,2,0,4,146.21162355340795
731595810,369.42,28,46.61,5.0575000000000045,6,0.1666666666666666,4,0,4,163.9258361642732
732208665,504.3420000000001,36,83.64,5.044800000000002,3,0.125,5,1,6,196.93043676688168
732280868,286.37800000000004,22,24.06,5.633900000000003,2,0.2,4,2,2,129.59497144645002
732578696,514.6310000000002,36,86.74000000000001,4.093800000000003,8,0.0714285714285714,4,0,6,210.29966300422956
732613388,567.5610000000003,43,145.49999999999997,6.468900000000003,6,0.0,6,5,10,244.45017961954176
732957114,569.6540000000002,42,106.48,5.633900000000005,15,0.2647058823529412,4,3,8,245.68682811041552
733015366,533.6310000000002,41,57.13,7.465300000000008,8,0.0833333333333333,6,0,5,239.6977348948601
733146174,691.5650000000003,49,96.88,6.296500000000004,6,0.088235294117647,7,0,8,275.3352370764749
734539627,1012.8090000000004,72,186.95,8.331500000000005,15,0.16,8,2,15,403.9299475012796
734958593,148.20499999999998,11,9.23,2.391000000000001,4,0.4,1,0,1,68.00471680659027
735019484,626.6240000000004,48,93.22,7.640700000000007,7,0.0,8,0,8,274.3478550133453
735028416,218.2959999999999,16,26.3,3.5916000000000023,7,0.5,1,0,2,97.62600736422048
735082604,418.539,29,35.53,6.584200000000004,7,0.125,4,0,3,177.73179329515597
735143665,456.5840000000004,32,134.86,4.174700000000002,19,0.8181818181818182,0,4,10,191.0966235869384
735307697,288.391,21,58.2,3.020600000000001,9,0.5294117647058824,1,2,4,126.65856345856795
735659533,435.56400000000014,32,68.55000000000001,6.526780000000008,17,0.4814814814814814,2,0,5,191.8573665115433
736152348,296.373,23,24.06,5.336200000000003,4,0.0476190476190476,4,2,2,134.89654989745347
736727472,618.7480000000002,44,111.52,5.831240000000006,15,0.3142857142857143,4,2,8,258.965784322947
736792055,302.2169999999999,21,0.0,4.397400000000002,4,0.2,2,0,0,116.57653608630822
736908890,392.35700000000014,27,117.21000000000002,0.3109000000000013,13,0.875,2,0,11,156.22736022505882
737341727,351.041,17,4.93,5.335000000000003,2,0.1428571428571428,3,0,1,116.67884353065294
737356509,899.0180000000003,70,74.76,14.058099999999971,9,0.0,12,0,6,404.3491413785876
737362009,162.141,11,79.15,-2.1758,2,1.0,1,3,5,64.16792216188514
738034100,610.8060000000004,42,140.45999999999998,5.5846000000000044,18,0.4,2,6,10,257.5103058943377
738593262,557.5460000000003,41,104.36999999999998,5.396300000000004,9,0.0,5,3,7,236.96838755139623
738625870,334.422,26,24.06,6.440000000000005,5,0.0,4,2,2,153.2824671317145
738887961,334.45900000000006,25,18.46,4.977700000000005,8,0.4782608695652174,4,0,2,150.718288735879
739506612,486.43900000000025,37,101.06,3.944200000000003,5,0.0,6,0,8,209.85655707274609
739562740,670.7020000000002,50,108.9,5.9180000000000055,5,0.024390243902439,9,0,8,286.1052738969854
739643942,415.5150000000002,29,88.4,4.847400000000005,12,0.3809523809523809,2,0,7,171.56074210384924
739659224,142.19799999999998,10,26.3,1.8811,4,0.875,0,0,2,62.56891315815645
739937375,473.4410000000002,35,125.01,4.6551000000000045,10,0.16,4,0,10,199.0745185692568
740224734,410.5250000000002,31,128.14,3.6426000000000007,2,0.28,6,10,6,181.1220370538899
741750852,877.1789999999993,65,118.64,13.983059999999972,31,0.4736842105263157,5,0,8,388.5127258081158
742319182,494.6820000000002,38,24.06,10.35379999999999,8,0.1666666666666666,5,2,2,226.5292140241581
742571113,213.211,16,32.59,1.6310999999999998,2,0.0,2,1,2,92.70853108093998
742772976,859.5119999999996,55,0.0,17.673199999999984,26,0.5,6,0,0,359.2953263819848
743402006,212.293,15,58.2,1.3814,10,0.8181818181818182,0,2,4,91.60146925250392
744301389,846.885,63,157.79999999999998,6.745700000000007,18,0.2941176470588235,9,0,12,362.7471686924251
744751157,355.39400000000006,26,79.9,4.030520000000003,8,0.2631578947368421,2,2,7,152.13347334554717
745130197,142.154,10,43.370000000000005,1.0203,6,0.7142857142857143,0,0,3,60.04618166649274
745501666,544.6880000000002,40,71.06,8.319700000000008,18,0.4117647058823529,3,0,6,238.1618904800858
745635632,282.346,22,24.06,5.412400000000003,3,0.0,4,2,2,128.53160778305684
745676028,478.5480000000002,36,76.66,6.298700000000004,7,0.1333333333333333,4,2,6,210.1228859730752
745925185,587.8510000000001,45,4.93,11.315619999999988,12,0.3181818181818182,7,0,1,269.4885051567923
746006701,207.317,15,44.02,3.174980000000001,7,0.7692307692307693,0,1,2,93.61576680206932
746033942,1012.003,77,189.75,11.20809999999999,13,0.0161290322580645,12,3,15,438.4307445026521
746099992,712.6890000000001,53,18.46,12.23129999999998,7,0.0666666666666666,8,0,2,300.763954944802
746373374,492.5750000000003,37,74.76,6.375200000000008,11,0.2903225806451613,5,0,6,216.23396096570892
746810021,579.7340000000005,42,108.0,6.415400000000008,23,0.5294117647058824,2,1,8,249.73449863727927
746817611,222.2,16,76.66000000000001,2.2155,4,0.2,1,2,6,92.22171912608992
746903081,256.302,18,76.66000000000001,1.9873,10,0.6666666666666666,0,2,6,107.39455880301452
747034836,227.238,17,32.59,1.93952,2,0.0714285714285714,2,1,2,99.07347319533658
747510254,256.308,20,24.06,4.898600000000003,2,0.0,4,2,2,116.15617810872804
747579493,470.93600000000026,27,55.38000000000001,5.585700000000006,14,1.0,0,0,6,172.71356415947713
748222139,390.527,29,58.2,4.738200000000004,12,0.44,3,2,4,173.439710739896
748600767,94.157,7,0.0,2.1873000000000005,1,0.7142857142857143,1,0,0,45.23346952849571
748602077,295.458,21,14.16,5.067000000000005,7,0.3333333333333333,3,0,2,127.29874092224124
748679100,570.5610000000004,43,132.95999999999998,4.721160000000003,5,0.0909090909090909,6,2,10,245.4640267680855
749003022,328.458,22,34.14,5.165000000000003,8,0.2222222222222222,2,0,2,140.27937090079513
749288648,634.7820000000003,50,25.78,11.134199999999986,6,0.0,9,0,2,291.5765933812445
749314033,454.5200000000001,32,129.26,1.1713000000000002,14,0.8181818181818182,2,2,10,188.2720553312077
